otu_id	JZ017	JZ018	JZ019	JZ020	JZ021	JZ022	JZ023	JZ024	JZ025	JZ026	JZ027	JZ028	JZ029	JZ030	JZ031	JZ032	JZ033	JZ034	JZ035	JZ036	JZ037	JZ038	JZ039	JZ040	JZ041	JZ042	JZ043	JZ044	JZ045	JZ046	JZ047	JZ048	JZ049	JZ050	JZ051	JZ052	JZ053	JZ054	JZ055	JZ056	JZ057	JZ058	JZ059	JZ060	JZ061	JZ062	JZ063	JZ064	JZ065	JZ066	JZ067	JZ068	JZ069	JZ070	JZ071	JZ072	JZ073	JZ074	JZ075	JZ076	JZ077	JZ078	JZ079	JZ080	JZ081	JZ082	JZ083	JZ084	JZ085	JZ086	JZ087	JZ088	JZ089	JZ090	JZ091	JZ092	JZ093	JZ094	JZ095	JZ096	JZ097	JZ098	JZ099	JZ100	JZ101	JZ102	JZ103	JZ104	JZ105	JZ106	JZ107	JZ108	JZ109	JZ110	JZ111	JZ112	JZ113	JZ114	JZ115	JZ116	JZ117
OTU47	2	2	2	37	3	3292	0	1	0	0	1	1	0	23	14	7	7	19	13	1	1	6	4	1	3	0	2	0	2	1	5	6	0	1	4	0	0	3	0	1	5	0	2	0	1	2	2	0	0	0	0	1	1	0	2	1	0	0	1	1	0	0	2	0	3	5	3	6	3	6	7	3	3	8	9	4	14	16	9	1	0	0	1	0	0	4	1	1	1	3	5	17929	8	43	16	128	5	2	2	2	4
OTU48	1	0	1	2	0	3	0	0	9	0	0	0	0	0	1	0	2339	0	16	8	1578	4	0	0	0	28	0	1	1	0	0	0	0	0	0	0	13	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
OTU49	1	3	4	25543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU50	0	0	0	0	6	16	3	2	476	0	1	3	1	84	72	19	105	76	84	3	36	3	111	1	829	2	57	1	1152	1	1034	2	14308	2	2	4	2	2	4	7	6	0	1	1	3	1	0	1	2	5	1	0	1	5	1	0	0	2	2	1	3	1	3	1	0	2	20	6	3	2	3	1	1	893	199	1	300	422	78	1	0	0	1	2	2	3387	0	1	1	1	3625	4	19	18	2	93	5	3	3	4	1
OTU51	0	0	0	0	1	0	0	0	0	1	1	0	0	1	2677	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	1	0	4	0	2	0	0	1	1	0	1	1	1	18289	0	1	1	0	0	1	0	1	0	2	0	0	0	7263	2	0	0	1
OTU52	0	0	1	1	20057	49	10	7	1115	7	7	13	4	442	2	2	1	13	8	2	2	4	250	2	176	2	9	3	551	10	422	1	2	1	0	4	4	7	4	4	9	2	9	5	4	3	4	1	3	3	2	6	4	9	3	8	5	3	2	4	4	1	11	6	5	4	4	4	4	0	6	1	1	513	86	2	60	186	590	0	0	0	1	0	3	1	2	1	1	2	1	0	0	620	17	581	586	0	0	0	1
OTU53	6	0	4	1786	18	1599	1	0	2	0	1	1	0	16	21	7	23	30	19	2	1	3	22	2	13	0	9	0	15	1	10	1	4	0	0	15	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0	2	2	0	8	2	1	0	0	1	0	0	0	14	0	1	0	0	5	4	5	1	0	1414	2	0	0	0	0
OTU54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	5	2	4	3	3	1	1	7	6	3	6	1	0	1	2	0	3	2	2	2	1	2	2	3	4	674	100	7	23564	15	2	7	6
OTU55	2	0	1	34	33	10	0	0	2	0	0	1	0	4	6	3	3	6	5	0	59	3	1115	0	85	1	115	0	75	0	52	0	0	0	0	0	1	0	0	0	2	0	1	0	8	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	8	0	0	0	0	0	7	2	4	0	12	0	0	0	0	0
OTU56	1	1	0	0	0	1	1	1	0	0	6	1	0	201	361	2282	687	3671	80	0	0	0	0	0	0	0	1	0	8	0	0	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU57	2	2	2	4946	2512	1047	1	0	2	2	3	1	0	7	5	13	3	6	7	0	23	9	41	0	42	1	27	4	39	2	39	0	0	1	1	5	0	2	0	2	1	1	0	1	2	1	3	2	0	1	2	0	0	1	0	0	1	0	2	0	0	1	1	5	3	4	4	5	2	3	0	2	1	9	1	1	31	5	4	0	0	1	2	1	0	82	1	4	7	1	4	16	211	1052	32	8726	3574	2	0	3	3
OTU58	0	0	0	0	9	2	3	2	9	2	3	1	1	4	3	4	4	5	8	2	808	4	24	2	624	11	233	5	24843	34	26	2	1	1	1	4	2	1	5	1	7	3	2	1	1	1	1	1	0	0	0	5	2	1	3	2	0	1	3	3	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU59	0	0	0	1	18	44	2	2	2	4	2	4	0	8009	7525	3971	1431	2484	6301	1	4	6	8	0	2	2	3	1	6	4	14	0	0	1	2	0	3	2	3	1	2	0	1	1	3	0	2	3	1	3	0	0	2	1	7	1	0	1	0	1	1	0	3	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU60	10	2	4	0	1	3	14	8	23	6	4	5	12	1	4	8	0	2	0	3	4	198	3	1	9	1	2	7	12	4	14	2595	45	18	9	62	85	571	1	1	0	2	161	1	1	1	0	3	7	1008	6	2	9	1188	398	48	173	1118	14	354	21	4	5	15	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU61	0	0	0	0	2	11	1	1	4	2	1	1	1	6582	5322	6245	5886	1301	556	1	0	1	1	1	5	0	0	1	1	2	23	1	2	2	1	0	0	1	1	2	3	1	2	2	0	0	1	1	1	0	0	0	3	1	0	1	3	1	1	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU62	11	1	1	7	11	3	552	186	1	192	0	13	10	3	2	0	2	3	3	364	2	590	8	264	24	623	4	966	6	719	4	34	8	8	4	30	14	1	5	1	0	1	0	0	1	0	3	8	3	1	1	1	0	0	3	13	6	3	7	23	10	4	156	189	298	151	337	236	130	24	4	43	3	2	2	5	5	1	1	164	20	42	144	113	259	141	368	1292	1373	3064	604	12	3	16	1	19	8	973	616	8	108
OTU63	1	1	1	3	26	1	201	6	2	1	1	0	0	0	1	0	1	0	0	171	0	467	2	108	0	398	0	407	1	395	2	5	71	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	113	2	0	2	0	0	0	0	0	8	1	0	0	0	0	0	1	0	29	376	144	1198	439	591	452	0	3	2	2	3	2	50	82	2	0	0	42	17	100	181	918	109	70	15	7	1	1	20	1	342	0	1	28
OTU64	1076	0	0	2	1	4	2	4	4	4	1	3	2132	1	4	6	1	2	3	3	0	5	5	5	9	0	1	5	8	188	7	49	16	15	147	538	2180	5	47	0	3	0	2	0	0	1	2	402	0	23	0	1	111	1	10	43	726	171	7	42	1652	9	2	14	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	1	1	0	2	0	1	2	0	0	4	5	1	1	0	0	0	0	3	4	2	0	1	1	2	3	2162	12412	5	419	18	0	8	0
OTU66	4	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	1	11	1	1	2	75	0	0	0	2	0	1	4	5	16	0	4	6	3	3853	3	3	5	371	4	0	1	1
OTU67	1143	280	60	67	66	20	28	84	349	126	2	6	102	86	48	75	77	71	48	140	67	215	93	320	176	211	122	481	150	328	216	453	472	515	705	1914	919	219	143	80	21	36	185	11	71	47	81	460	686	147	80	92	72	157	64	1536	623	1105	390	493	655	4	24	8	1	21	30	118	193	75	12	107	30	217	221	184	321	563	250	63	80	66	57	108	81	257	781	1352	1048	768	649	213	67	123	239	403	211	324	238	101	103
OTU68	1	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66	0	9	0	0	4	1	0
OTU69	0	0	0	17	148	11	2	0	10	0	145	702	0	85	1	2	3	0	23	2	1	31	3	1	8	97	1	0	1	34	0	1	214	0	1	0	0	6170	1	0	1	0	336	1486	0	1	1	0	0	1	74	0	0	1	644	1	4552	165	0	3	1	113	144	2	0	0	932	0	0	0	1	0	0	2	8	4	4	78	19	0	1	0	0	1	0	0	157	618	0	0	2	10	3	2	0	7	2	25	1	20	0
OTU70	1	1	2	631	0	148	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	59	941	47	310	35	7	3	0	0	0
OTU71	2	1	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	0	2	0	1	4	2	2	3	1	7	0	0	0	5	1	0	6	0	0	2	2	2	1	4913	78	2	795	7	1	0	0	1
OTU72	0	0	0	4	5	3	1	0	0	13	3	9	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1973	1	1	17260	2223	4021	4	4	2	4	2	3	8	4	28	1	1	4	1	0	1	2	1	7	3	0	199	2	2	2	2	1	1	4	4	1	2	1	3	0
OTU73	0	0	0	0	14	16609	8	8	6	2	7	5	1	48	32	37	38	32	41	2	10	11	12	3	15	2	7	6	14	4	24	4	4	4	4	5	5	9	2	5	11	7	7	5	2	4	8	2	3	2	1	3	4	6	4	4	3	5	0	7	4	2	5	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU74	0	0	0	0	16130	7	8	0	1	3	2	2	5	15	20	16	21	24	20	1	1	3	1	1	2	2	2	3	1	2	1	0	3	2	1	5	0	4	2	1	2	1	1	1	1	3	4	3	1	6	1	2	1	2	1	10	0	3	1	4	1	3	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU75	1	0	1	1	0	1	2	1	1601	1	3	0	0	7	0	2	1	0	8	1	221	0	57	0	15	0	3	1	176	0	39	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	2	4	2	1	0	2	1047	276	1390	197	876	2378	0	0	0	1	1	0	3	2	0	0	1	3	2	0	0	1	1	1	3	1	0	1
OTU76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU77	1	0	0	2005	2	1445	1719	2	180	2	1	1	2	2	0	0	1	71	1	0	0	3	1	1	1910	2	3	1	1	0	1	0	1	0	0	0	39	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	19	1	2	0	0	0	1	1	0	2	2	0	0	0	34	16	16	31	3	1527	0	3	0	28	508	2	0	1	0	2	1	4	0	0	0	0	0	0	397	14	1	1	7	0	0	2	0	0
OTU78	21	3	1	536	4	115	1	0	149	1	1	0	0	32	36	0	2	10	29	0	44	10	96	1	622	2	84	2	261	0	447	15	4	5	7	11	3	7	0	2	4	0	0	0	1	1	0	0	0	0	1	0	0	0	1	2	2	4	0	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	1	0	1	0	0	0	0	0	0	0	0	106	5	6	4	3	0	0	0	0	1
OTU79	0	0	0	0	7	19	3	4	5	3	3	2	3	7	22	12	18	7	17	1	22	14618	21	2	31	4	15	1	20	3	13	0	1	1	1	2	2	4	3	1	5	1	3	0	2	1	3	2	1	4	1	1	2	4	5	2	1	1	6	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU80	1	1	1	4	0	0	1	2	273	0	0	0	1	0	0	1	3	1	4	7	109	10	502	1	668	3	35	6	2196	731	135	1	2	2	0	3	1	0	0	2	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	2	0	0	1	1	0	0	1	1	0	1	0	3	0	359	3	127	64	195	74	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	2	2	3	0	0	0
OTU81	0	0	0	0	7	7	2	1	3	1	0	0	0	17	22	11	15	23	21	1	1	2	1	0	8	0	5	3	2	1	14579	0	0	0	0	0	0	1	1	3	2	1	1	0	3	0	2	2	2	1	0	1	0	2	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU82	0	289	53	0	1	2	0	1	0	1	0	68	1991	1	7	0	2	0	9	0	5	0	2	147	3	9	1	3	2	0	0	332	26	0	0	0	1042	0	0	164	12	0	0	0	0	0	0	0	0	0	0	0	7	268	2	7	1815	1476	2	1	0	22	479	149	0	4	0	992	2	4	1	27	433	1	2	3	1	2	0	2	1	21	0	0	1067	3	94	2942	0	0	0	2	0	2	145	1	2	61	1	81	1
OTU83	8	1	5	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	4	1	735	1245	65	10	1	6	0	4	5	2	2	7	0	1	0	1	0	1	2	2	5	2	5	5	621	85	26	81	296	68	41	2	3	1
OTU84	1	0	0	1	2	1	5	1	4425	2	1	0	0	0	2	2	3	2	7	3	13	0	6	0	1052	2	5	1	1	1	49	0	2	0	0	1	1	3	0	2	3	0	1	0	1	0	0	0	0	1	1	0	1	0	1	3	0	1	0	1	2	2	6	1	7	7	3	2	7	6	4	1	1	1132	2240	674	773	49	3122	2	1	1	0	1	0	2	3	6	5	5	4	2	8	3	2	12	5	3	2	3	7
OTU85	0	0	0	0	1	0	1	1	55	0	0	2	0	1	2	3	2	2	0	2	515	3	779	3	719	17	120	2861	1111	0	456	1	1	1	1	5679	4	1	0	0	4	1	1	1	2	0	1	0	1	0	0	0	3	2	0	2	0	1	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU86	0	0	0	37	35	2196	7	3	19	0	0	3	1	15	25	13	16	12	17	17	5507	35	73	6	1850	7	2311	2	546	3	56	1	3	2	0	2	1	1	1	1	4	3	5	0	0	0	5	2	0	1	1	0	1	0	1	2	1	2	1	3	1	0	2	0	0	1	1	3	0	0	1	0	0	2	1	0	9	1	1	0	0	0	1	0	0	9	0	0	1	1	4	7	44	2426	1	57	4	2	1	0	1
OTU87	2	0	1	139	26	20	1	0	15	1	0	0	0	4	6	6	3	3	3	1706	5	498	13	1196	37	71	31	22	21	3652	27	4	4	0	1	3	2	4	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	1	1	18	0	2	0	3	0	1	0	0	0	0	0	0	17	13	1	0	2	0	2	1	2	5	3	1	0	0	0	0	0	0	0	1	0	2	0	991	96	67	26	240	61	3	0	0	0
OTU88	0	0	0	0	17	29	3	3	7	1	3	4	2	1032	1818	4643	1406	2440	1195	3	8	6	14	3	15	1	7	3	4	2	16	2	0	1	3	0	0	2	4	2	3	1	2	2	2	1	1	3	2	1	0	1	1	1	1	1	2	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU89	0	0	0	86	90	8	134	1403	6	0	0	0	0	18	15	1	9	1	0	2	3	1	5	0	12	1	10	0	3	0	5	2	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	239	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	9	3	3	1	5	4	61	320	4	0	0	0	0	0	0	0	33	0	353	6	1	317	14	295	114	4	1	444
OTU90	1	95	0	1	0	0	0	0	401	0	0	0	78	0	0	0	0	0	3	2	32	3	72	0	91	4	47	5	111	5	91	0	41	62	25	0	109	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	65	0	20	0	1	1	0	0	0	1	1	0	2	1	1	2	153	127	237	92	197	76	0	0	0	0	0	0	11	2	0	0	0	2	0	0	8	0	0	0	6	0	0	0
OTU91	1	0	0	9	2	5	2	0	3	1	0	3467	0	0	2	0	1	0	1	3	2	0	2	0	5	1	0	0	2	0	0	0	1	1	3	3	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	1399	1153	11	4500	112	2	1	1	3	0	0	39	2	7	2	3	6	1	1	1	0	1	2	1	3	3	0	1	0	1	0	0	0	0	0	1	0	0	1
OTU92	0	0	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	1	10	0	0	0	0	0	1	3	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU93	0	0	0	131	16	24	0	7	8	1	1	3	0	9	11	7	5	11	9	7	1223	21	919	8	3443	3	3862	4	389	3	1148	2	4	2	1	3	1	1	3	1	2	0	3	0	3	0	2	1	2	2	2	2	6	2	3	1	2	0	1	2	0	1	1	4	0	1	0	1	0	0	0	1	1	2	2	0	3	3	1	0	0	0	1	0	1	5	0	0	0	0	1	5	44	139	2	1866	2	2	1	1	0
OTU94	0	0	0	0	1498	145	1	2	306	0	0	0	0	0	0	1	0	1	1	0	54	0	110	0	14	0	0	0	16	0	54	0	0	0	1	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	90	65	23	3	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	84	26	4	0	16	0	0
OTU95	0	1	0	9	18	0	7	30	55	2	4	3	1	145	1	0	1	0	0	227	15	4	3	0	141	1	20	0	69	78	53	4	0	0	1	777	0	2	3	2	1	2	0	0	2	1	1	1	0	1	0	0	1	0	2	1	1	7	1	1	0	0	1	6	13	6	16	170	124	239	585	111	233	315	6	51	30	33	111	3502	232	2	58	356	1319	108	94	540	155	226	327	5	1	7	6	15	17	101	40	0	23
OTU96	0	0	0	0	0	182	0	0	1	0	0	0	0	0	57	1	0	0	19	0	0	0	38	0	0	0	0	188	249	0	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	28	17	26	34	28	26	7	1	17	8	2	7	3	8	2	0	2	1	476	13598	5	5	14	5	2	5	2	0	1	0	2	1	3	6	2	1
OTU98	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	10972	1	0	0	0	0	3	3	7	0	1	2	0	1	1	0	0	4	0	0	2	1	1	0	3	4	1	10	1	1	0	0	1
OTU99	0	0	1	2	1	1	0	0	393	0	0	0	0	33	1	0	1	36	1	1	110	0	224	0	180	0	0	0	116	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	1	0	2	3	0	0	0	0	0	27	152	287	539	1045	976	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
OTU100	0	1	2	2	1	1	200	1	1	1	1	0	0	4	2	1	1	4	5	49	7	113	5	155	7	31	7	277	6	55	9	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	8	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	248	0	0	2	0	18	304	0	0	109	63	1	2	1	1	1	2	0	0	0	0	0	0	46	1	0	0	0	1	2	0	3	2	1	1	240	1	0	0
OTU101	0	0	0	3	9	12	1	2	10	2	1	4	1	21	21	19	38	22	37	8	2906	11	2780	4	8525	4	309	7	3154	6	2493	1	3	3	1	1	2	3	9	4	6	1	5	1	3	2	1	4	6	2	2	1	2	2	5	4	4	4	3	3	5	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU102	0	1	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU103	0	0	0	3	9376	10	6	7	2	1	2	1	2	4	10	8	10	5	9	2	10	1	10	1	9	0	5	4	7	0	6	2	4	2	5	0	1	2	0	2	2	1	4	0	1	1	1	2	3	3	1	2	4	1	0	3	2	1	3	1	0	0	3	2	1	0	1	0	1	1	0	0	0	2	0	0	0	1	2	0	0	0	0	1	0	3	0	0	1	0	1	1	982	139	1	12	5	0	0	0	0
OTU104	0	0	1	0	0	1	1	2	0	0	0	0	0	1	1	0	0	1	1	0	0	197	3	213	4	62	2	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU106	0	0	0	0	1	1	1	0	2	771	221	5648	0	1	2	1	1	1	2	0	2	1	1	0	1	2	1	0	1	1	0	0	1	0	0	3	0	1	1	1	2	1	0	1	0	0	0	0	0	0	1	0	4	1	0	0	1	0	0	1	1	4	568	1	2845	857	830	3	3	3	5	0	1	3	3	1	2	2	0	0	0	0	0	0	0	1	1	2	3	2	0	0	0	0	2	1	1	1	0	1	1
OTU107	1	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU108	0	0	0	0	10	21	1	0	1	0	2	3	0	3442	739	1665	1921	1730	984	0	1	1	1	0	2	1	1	0	2	0	4	0	1	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	1	11336	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	2	0	0	0	1
OTU110	0	0	0	0	5	10043	3	2	7	3	3	5	0	1	0	0	0	4	2	3	1	1	1	0	1	1	2	8	3	1	0	0	3	0	1	3	5	2	1	2	4	1	6	2	3	1	1	1	3	4	4	2	3	4	0	3	2	0	3	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
